Gender,ExpierenceYears,ExpierenceYearsGermany,SeniorityLevel,Your main technology / programming language,Other technologies/programming languages you use often,Salary,Yearly bonus + stocks in EUR,SalaryYearAgo,Employment status,Сontract duration,Main language at work,CompanySize,LostJobDueToCorona
Male,"(-0.001, 5.0]","(2.0, 3.0]",Senior,TypeScript,"Kotlin, Javascript / Typescript","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,"AWS, GCP, Python,K8s","Python, AWS, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,C++,"Python, C/C++, SQL","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Self-employed (freelancer),Temporary contract,English,11-50,Yes
Male,"(9.0, 12.0]","(3.0, 5.0]",Lead,kotlin,"Kotlin, Javascript / Typescript, AWS, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,iOS,"Swift, AWS","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,Yes
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,Kubernetes,"Python, AWS, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Lead,Go,"Python, Go, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,React,Javascript / Typescript,"(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,Java,SQL,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,Java,"Kotlin, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Lead,Python,"Python, SQL, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Senior,Php,"Javascript / Typescript, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Female,"(9.0, 12.0]","(5.0, 30.0]",Senior,Java,"Javascript / Typescript, SQL","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Lead,.NET,".NET, SQL","(71750.0, 80000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,C#,"C/C++, .NET, SQL","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,JavaScript ,"Kotlin, Javascript / Typescript, Java / Scala, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(-0.001, 2.0]",Middle,python,"Python, C/C++, SQL, Docker","(28799.999, 62000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Python,"Python, AWS, Docker","(71750.0, 80000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Lead,Kubernetes,"Python, Go, AWS, Kubernetes","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,VHDL,Python,"(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Power BI,"Python, Javascript / Typescript, SQL, SAP / ABAP, Google Cloud, Azure","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,Swift,"Kotlin, Ruby","(28799.999, 62000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,"Python, SQL, AWS, Docker","(62000.0, 71750.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Middle,Python,"SQL, AWS, Google Cloud, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,C++,"Javascript / Typescript, Go","(71750.0, 80000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,PHP,"Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Senior,iOS,Swift,"(28799.999, 62000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Java,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,php,"Javascript / Typescript, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Lead,Python,"Python, SQL","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Java,"Kotlin, Java / Scala, AWS","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,Java,"Python, Kotlin, Javascript / Typescript, Go, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Ruby,"SQL, Elixir","(71750.0, 80000.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Senior,Java,"AWS, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,"Java, JavaScript","Javascript / Typescript, Java / Scala, SQL","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,Python ,"Python, Docker","(62000.0, 71750.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,Javascript,"Javascript / Typescript, SQL, Google Cloud, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Java,"Javascript / Typescript, Java / Scala, SQL","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,Swift,"Swift, Objective-C","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,Java,SQL,"(62000.0, 71750.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Java,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,PHP,"PHP, AWS, Google Cloud","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Agile,"C/C++, PHP, .NET, SQL","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Lead,"TypeScript, JavaScript","Javascript / Typescript, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(-0.001, 5.0]","(2.0, 3.0]",Middle,Python ,"Python, Kubernetes, Docker, Ansible","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Java,"Javascript / Typescript, Kubernetes, Docker, Angular","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Go,"Python, Javascript / Typescript, Go","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Lead,Scala,"Java / Scala, SQL, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(9.0, 12.0]","(3.0, 5.0]",Senior,Swift,"Kotlin, Javascript / Typescript","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Scala,"Java / Scala, SQL, Google Cloud, Docker","(62000.0, 71750.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,Python,"C/C++, SQL, AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(12.0, 30.0]","(5.0, 30.0]",Lead,Java,Kotlin,"(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Lead,SWIFT,"Swift, Javascript / Typescript, Java / Scala, Google Cloud","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Senior,Java,"R, SQL, Perl, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Junior,Java,C/C++,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,.net,"Javascript / Typescript, Java / Scala, Go","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(3.0, 5.0]",Senior,.NET,".NET, SQL, Azure, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,R,"Python, R, Azure","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Lead,Scala,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(5.0, 9.0]","(3.0, 5.0]",Senior,Bash,"Python, Java / Scala, SQL, AWS, Azure","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,nothing,Python,"(28799.999, 62000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,"Qlik BI Tool, SQL","Javascript / Typescript, SQL","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Java,SQL,"(80000.0, 115000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Python,"Kotlin, SQL, AWS, Docker, Spark","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Senior,Cloud,"Python, .NET, Azure, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
Male,"(12.0, 30.0]","(5.0, 30.0]",Head,Blockchain,"Python, Kotlin, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Java,Kotlin,"(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,Android,"Kotlin, Java / Scala, Azure","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,Java,"SQL, AWS, Kubernetes, Docker, Groovy","(71750.0, 80000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Java,"PHP, Javascript / Typescript, SQL","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Lead,Python,"SQL, AWS, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Java,"Python, Java / Scala, AWS, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Lead,JavaScript,"Javascript / Typescript, Ruby, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,Have been a freelancer at the beginning of year
Male,"(12.0, 30.0]","(2.0, 3.0]",Senior,Java,"Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,python,"Javascript / Typescript, AWS, Kubernetes","(80000.0, 115000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,c++,"Python, C/C++, Javascript / Typescript, Ruby, .NET, Java / Scala, SQL, Go, AWS, Kubernetes","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Middle,"Java, terraform","Python, Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,Java,SQL,"(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,"No, but there was a salary cut at 10% for 3 months and then at 5% for further 3 months"
Male,"(5.0, 9.0]","(-0.001, 2.0]",Middle,SQL,"Python, SQL, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,Ruby,"Javascript / Typescript, SQL, Go, AWS, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,PHP,"SQL, AWS, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(9.0, 12.0]","(3.0, 5.0]",Middle,Javascript ,"AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Senior,"Angular, React","Python, Javascript / Typescript, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Lead,.net,"Javascript / Typescript, .NET, SQL, Azure","(71750.0, 80000.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Lead,Java,Kotlin,"(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 9.0]","(2.0, 3.0]",Senior,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Elixir,"Javascript / Typescript, Ruby, SQL, Google Cloud, Kubernetes, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,"NodeJS, Typescript, AWS","Javascript / Typescript, Java / Scala, AWS","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Senior,Scala,"Python, Java / Scala, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Middle,TypeScript,"Javascript / Typescript, Kubernetes","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,JavaScript,"Python, Javascript / Typescript","(62000.0, 71750.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,PHP,"PHP, Java / Scala","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Junior,C#,.NET,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,up to 10,No
Male,"(9.0, 12.0]","(2.0, 3.0]",Senior,Go,"PHP, Go","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Objective-C,Swift,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,C++,Python,"(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,C++/C#,"C/C++, .NET, SQL","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Middle,Go,Python,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(5.0, 30.0]",Senior,C++,"Python, C/C++","(62000.0, 71750.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Self-employed (freelancer),Unlimited contract,English,up to 10,Yes
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Python,.NET,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(12.0, 30.0]","(2.0, 3.0]",Senior,php,"PHP, SQL, Go, Docker, Postgres","(28799.999, 62000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Lead,Kubernetes,"Python, Google Cloud, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Senior,C++,"Python, C/C++, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,ABAP,"Javascript / Typescript, SAP / ABAP","(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Middle,Kubernetes,"Python, Go, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Java,Linux,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,101-1000,No
